ticker,close,bias_norm,bias_label,b_score,r_score,volume,bull_ema,bull_vwap,bull_rsi,bull_macd,bull_adx,bull_obv,bull_stoch,bull_candle,bull_vol
VIX,18.6,88.9,RẤT MẠNH,8,1,79495300.0,True,True,True,True,False,True,True,True,True
INN,41.6,77.8,RẤT MẠNH,6,1,100.0,True,False,True,True,True,True,True,False,False
DTH,15.0,72.2,RẤT MẠNH,6,2,1000.0,True,False,True,True,True,True,False,False,True
NQB,10.1,72.2,RẤT MẠNH,6,2,3100.0,True,False,False,True,True,True,True,False,True
SIV,42.8,72.2,RẤT MẠNH,5,1,500.0,True,True,True,False,False,False,True,True,False
FRM,8.3,66.7,MẠNH,4,1,100.0,False,False,True,True,False,True,True,False,False
MND,11.0,66.7,MẠNH,5,2,100.0,True,False,True,True,True,False,True,False,False
DAE,15.0,66.7,MẠNH,6,3,1000.0,True,False,True,False,True,True,True,False,True
PLE,62.5,61.1,MẠNH,4,2,100.0,True,False,True,True,True,False,False,False,False
KTC,9.2,61.1,MẠNH,4,2,300.0,True,False,True,False,True,True,False,False,False
DCH,10.0,55.6,MẠNH,5,4,3100.0,True,False,False,True,True,False,True,False,True
NDP,25.9,55.6,MẠNH,5,4,900.0,False,True,False,False,True,True,True,False,True
TOW,36.0,55.6,MẠNH,4,3,200.0,True,True,True,False,False,False,False,True,False
VFC,104.0,50.0,TRUNG TÍNH,3,3,100.0,False,False,False,True,True,False,True,False,False
DHN,26.0,50.0,TRUNG TÍNH,4,4,1100.0,True,False,True,False,True,False,False,False,True
DPH,51.0,50.0,TRUNG TÍNH,3,3,100.0,True,False,False,False,True,True,False,False,False
MTH,26.5,50.0,TRUNG TÍNH,2,2,1000.0,True,False,True,False,False,False,False,False,False
MGG,25.0,44.4,YẾU,3,4,6200.0,False,False,False,False,False,True,True,False,True
YTC,24.0,44.4,YẾU,3,4,100.0,False,False,False,True,True,False,True,False,False
RAT,17.4,44.4,YẾU,2,3,1100.0,True,False,False,False,False,False,False,False,True
BHK,14.0,38.9,YẾU,2,4,100.0,False,False,False,False,True,False,True,False,False
BWA,12.9,38.9,YẾU,3,5,100.0,False,False,False,False,True,False,True,False,True
PMJ,16.9,38.9,YẾU,2,4,100.0,False,False,False,False,True,False,True,False,False
BVL,13.5,38.9,YẾU,3,5,1600.0,True,False,True,False,True,False,False,False,False
CLW,44.55,38.9,YẾU,3,5,3300.0,True,True,False,False,False,False,False,False,True
MQB,5.6,38.9,YẾU,4,6,100.0,False,True,False,False,True,False,True,False,True
HAS,7.9,33.3,YẾU,2,5,100.0,False,False,False,False,True,False,True,False,False
DLT,8.6,33.3,YẾU,2,5,2000.0,False,False,False,False,True,False,False,False,True
GTA,8.4,33.3,YẾU,2,5,100.0,False,False,False,False,True,True,False,False,False
PPS,10.0,33.3,YẾU,3,6,300.0,False,True,False,False,True,False,False,True,False
PVV,1.6,33.3,YẾU,2,5,101500.0,True,False,False,False,True,False,False,False,False
EMG,9.2,27.8,RẤT YẾU,1,5,100.0,False,False,False,False,False,False,False,False,True
SPV,20.6,27.8,RẤT YẾU,2,6,100.0,False,False,False,False,True,False,False,False,True
THU,10.0,27.8,RẤT YẾU,2,6,2400.0,False,False,False,False,True,False,False,False,True
BHP,7.0,22.2,RẤT YẾU,0,5,100.0,False,False,False,False,False,False,False,False,False
CMF,389.0,22.2,RẤT YẾU,1,6,100.0,False,False,False,False,False,False,False,False,True
PSN,8.2,22.2,RẤT YẾU,1,6,100.0,False,False,False,False,True,False,False,False,False
HIO,8.5,88.9,RẤT MẠNH,8,1,96300.0,True,True,True,True,False,True,True,True,True
TOT,16.8,83.3,RẤT MẠNH,7,1,200.0,True,True,True,True,True,True,False,True,False
DRG,8.9,77.8,RẤT MẠNH,5,0,100.0,True,False,True,True,False,True,True,False,False
ECO,31.3,77.8,RẤT MẠNH,6,1,11300.0,True,True,True,True,False,True,False,True,False
PLA,6.1,77.8,RẤT MẠNH,5,0,100.0,True,True,True,False,False,True,True,False,False
SVD,3.62,77.8,RẤT MẠNH,8,3,26700.0,False,True,True,True,True,True,True,True,True
HLB,400.0,72.2,RẤT MẠNH,4,0,100.0,True,False,True,True,False,True,False,False,False
SNC,26.0,72.2,RẤT MẠNH,6,2,500.0,True,False,True,False,True,True,True,False,True
TTG,13.2,72.2,RẤT MẠNH,7,3,238000.0,False,True,False,True,True,True,True,True,True
ILC,6.8,66.7,MẠNH,4,1,1200.0,True,True,False,False,False,False,True,True,False
ISH,28.7,66.7,MẠNH,4,1,100.0,True,False,True,True,False,False,True,False,False
SBD,8.2,66.7,MẠNH,4,1,100.0,True,False,True,True,False,False,True,False,False
VGV,58.1,66.7,MẠNH,4,1,100.0,True,False,True,True,False,True,False,False,False
BIO,13.0,61.1,MẠNH,4,2,100.0,True,False,True,False,True,True,False,False,False
DCR,4.3,61.1,MẠNH,3,1,100.0,False,False,False,True,False,True,True,False,False
NAP,11.0,61.1,MẠNH,4,2,1000.0,False,True,False,False,False,True,True,True,False
NBP,7.6,61.1,MẠNH,5,3,2000.0,False,True,False,True,True,True,False,True,False
VQC,18.0,61.1,MẠNH,3,1,200.0,True,False,True,False,False,False,True,False,False
BEL,18.3,55.6,MẠNH,3,2,400.0,False,False,False,False,False,True,True,False,True
DHP,11.5,55.6,MẠNH,2,1,100.0,False,False,False,False,False,True,True,False,False
DVC,13.9,55.6,MẠNH,3,2,200.0,False,False,False,False,True,True,True,False,False
NSL,18.0,55.6,MẠNH,4,3,100.0,True,False,False,False,True,True,True,False,False
PCF,3.7,55.6,MẠNH,5,4,1200.0,False,True,False,True,True,False,True,True,False
BXH,13.5,50.0,TRUNG TÍNH,4,4,20100.0,False,False,False,False,True,True,True,False,True
CCR,13.5,50.0,TRUNG TÍNH,2,2,200.0,True,False,False,False,False,True,False,False,False
DWC,18.9,50.0,TRUNG TÍNH,3,3,200.0,True,False,False,False,True,True,False,False,False
GDT,18.5,50.0,TRUNG TÍNH,5,5,25500.0,False,True,False,False,True,False,True,True,True
HEJ,14.1,50.0,TRUNG TÍNH,3,3,1600.0,False,True,False,False,False,False,True,True,False
HTN,8.0,50.0,TRUNG TÍNH,4,4,160300.0,True,False,True,False,True,True,False,False,False
ICC,37.4,50.0,TRUNG TÍNH,3,3,500.0,False,True,False,False,False,False,True,True,False
IHK,7.9,50.0,TRUNG TÍNH,4,4,1000.0,False,False,False,True,False,True,True,False,True
KIP,11.5,50.0,TRUNG TÍNH,3,3,600.0,False,False,False,False,True,True,True,False,False
NET,66.5,50.0,TRUNG TÍNH,3,3,400.0,False,True,False,False,False,False,True,True,False
PCG,2.3,50.0,TRUNG TÍNH,3,3,100.0,True,False,False,False,True,True,False,False,False
PPY,9.2,50.0,TRUNG TÍNH,2,2,600.0,False,False,False,True,False,False,True,False,False
SDG,10.9,50.0,TRUNG TÍNH,3,3,100.0,False,False,False,True,True,False,True,False,False
SZE,8.5,50.0,TRUNG TÍNH,4,4,200.0,False,False,False,True,True,True,True,False,False
SZG,36.6,50.0,TRUNG TÍNH,2,2,100.0,False,False,False,True,False,False,True,False,False
VFR,11.2,50.0,TRUNG TÍNH,4,4,800.0,True,False,True,False,True,True,False,False,False
VLW,42.5,50.0,TRUNG TÍNH,4,4,200.0,True,False,True,False,True,False,False,False,True
WTC,10.0,50.0,TRUNG TÍNH,2,2,100.0,False,False,False,True,False,False,True,False,False
BAF,35.6,44.4,YẾU,3,4,1691100.0,True,True,False,False,False,False,False,True,False
DNE,8.6,44.4,YẾU,2,3,100.0,False,False,False,False,True,False,True,False,False
HPP,79.0,44.4,YẾU,2,3,900.0,True,False,False,False,True,False,False,False,False
IFS,17.1,44.4,YẾU,3,4,700.0,True,False,False,False,True,True,False,False,False
PJC,29.8,44.4,YẾU,2,3,100.0,False,False,False,False,True,False,True,False,False
PWS,11.2,44.4,YẾU,2,3,100.0,False,True,False,False,False,True,False,False,False
VCA,7.0,44.4,YẾU,4,5,1500.0,False,False,False,True,True,False,True,False,True
CKV,17.2,38.9,YẾU,3,5,3700.0,True,False,True,False,False,False,False,False,True
CSI,16.0,38.9,YẾU,2,4,200.0,True,False,False,False,True,False,False,False,False
CTR,83.4,38.9,YẾU,2,4,193100.0,False,True,False,False,False,False,True,False,False
KMT,9.7,38.9,YẾU,2,4,100.0,False,False,False,False,True,False,True,False,False
QNW,17.0,38.9,YẾU,3,5,1400.0,True,False,True,False,False,False,False,False,True
SDC,6.3,38.9,YẾU,2,4,100.0,False,False,False,False,True,True,False,False,False
STC,14.0,38.9,YẾU,2,4,100.0,False,False,False,False,True,True,False,False,False
ADS,8.88,33.3,YẾU,3,6,115500.0,True,False,True,False,False,False,False,False,True
LHC,96.7,33.3,YẾU,3,6,1100.0,False,False,False,True,True,False,True,False,False
SBR,8.2,33.3,YẾU,2,5,1300.0,False,False,False,False,False,False,True,False,True
SHG,2.0,33.3,YẾU,1,4,6100.0,False,False,False,False,True,False,False,False,False
VPD,24.05,33.3,YẾU,3,6,7100.0,True,False,False,False,True,False,False,False,True
AGG,12.25,27.8,RẤT YẾU,0,4,270500.0,False,False,False,False,False,False,False,False,False
HLD,16.4,27.8,RẤT YẾU,3,7,13400.0,False,True,False,False,True,False,False,False,True
VNY,4.2,27.8,RẤT YẾU,1,5,641100.0,False,False,False,False,False,False,False,False,True
GCB,4.5,22.2,RẤT YẾU,1,6,1400.0,False,False,False,False,False,False,True,False,False
NDT,4.7,22.2,RẤT YẾU,3,8,18600.0,False,False,False,False,True,False,True,False,True
VGI,86.6,22.2,RẤT YẾU,2,7,503800.0,False,False,False,False,True,False,True,False,False
VSE,7.7,22.2,RẤT YẾU,3,8,6100.0,False,False,False,False,True,True,False,False,True
HPD,16.3,16.7,RẤT YẾU,1,7,5500.0,False,False,False,False,False,False,False,False,True
HQC,2.5,16.7,RẤT YẾU,1,7,3128300.0,False,False,False,False,False,False,False,False,True
HTG,41.45,16.7,RẤT YẾU,1,7,9600.0,False,False,False,False,False,False,False,False,True
LCG,9.62,16.7,RẤT YẾU,1,7,3057500.0,False,False,False,False,False,False,False,False,True
NHA,12.6,16.7,RẤT YẾU,0,6,108200.0,False,False,False,False,False,False,False,False,False
LAI,11.9,88.9,RẤT MẠNH,8,1,2100.0,True,True,True,True,True,True,True,True,False
LEC,5.1,83.3,RẤT MẠNH,7,1,1100.0,True,True,True,False,False,True,True,True,True
DTG,16.9,77.8,RẤT MẠNH,7,2,200.0,True,True,True,True,True,False,True,True,False
GMD,80.7,77.8,RẤT MẠNH,7,2,1915800.0,True,True,True,True,False,True,False,True,True
UPH,6.2,72.2,RẤT MẠNH,6,2,200.0,False,True,False,True,True,True,True,True,False
MNB,29.3,66.7,MẠNH,4,1,100.0,True,False,True,True,False,False,True,False,False
LGC,64.8,61.1,MẠNH,4,2,100.0,True,False,True,True,True,False,False,False,False
EMS,19.1,61.1,MẠNH,3,1,100.0,True,False,False,False,True,True,False,False,False
XMD,6.0,50.0,TRUNG TÍNH,2,2,100.0,False,False,False,True,False,True,False,False,False
VLA,9.0,50.0,TRUNG TÍNH,2,2,1000.0,True,False,True,False,False,False,False,False,False
DVM,7.2,44.4,YẾU,4,5,115300.0,True,False,False,False,True,True,True,False,False
KDM,27.6,44.4,YẾU,4,5,5400.0,False,True,False,False,True,False,True,True,False
PAC,22.55,38.9,YẾU,2,4,198900.0,False,True,False,False,True,False,False,False,False
VSI,26.5,38.9,YẾU,4,6,6300.0,False,True,False,False,True,False,True,False,True
TIE,3.0,27.8,RẤT YẾU,0,4,100.0,False,False,False,False,False,False,False,False,False
CTD,76.8,22.2,RẤT YẾU,3,8,4977700.0,True,False,False,False,True,False,False,False,True
EVG,6.39,22.2,RẤT YẾU,1,6,435800.0,False,False,False,False,False,False,True,False,False
QTP,12.2,22.2,RẤT YẾU,0,5,187100.0,False,False,False,False,False,False,False,False,False
SMC,12.15,22.2,RẤT YẾU,1,6,256100.0,False,False,False,False,False,False,True,False,False
DLG,2.66,16.7,RẤT YẾU,1,7,1227100.0,False,False,False,False,False,False,False,False,True
HEP,14.5,16.7,RẤT YẾU,2,8,2300.0,False,False,False,False,True,False,False,False,True
SCR,5.71,16.7,RẤT YẾU,0,6,1675400.0,False,False,False,False,False,False,False,False,False
DHM,6.8,11.1,RẤT YẾU,1,8,2400.0,False,False,False,False,True,False,False,False,False
BID,42.4,88.9,RẤT MẠNH,9,2,23775900.0,True,True,True,True,True,True,True,True,True
BVB,12.7,88.9,RẤT MẠNH,9,2,1469100.0,True,True,True,True,True,True,True,True,True
BWS,34.5,88.9,RẤT MẠNH,7,0,1100.0,True,True,True,True,False,True,True,True,False
MSB,13.5,88.9,RẤT MẠNH,9,2,35803500.0,True,True,True,True,True,True,True,True,True
STH,21.7,88.9,RẤT MẠNH,8,1,321900.0,True,True,True,True,False,True,True,True,True
TUG,20.4,88.9,RẤT MẠNH,8,1,200.0,True,True,True,True,True,True,True,True,False
UDJ,7.3,88.9,RẤT MẠNH,8,1,1300.0,True,True,True,True,True,True,True,True,False
BDT,9.3,83.3,RẤT MẠNH,6,0,400.0,True,True,False,True,False,True,True,True,False
DHG,101.9,83.3,RẤT MẠNH,8,2,27800.0,True,True,True,True,True,True,True,False,True
DVP,75.3,83.3,RẤT MẠNH,8,2,34500.0,True,True,True,True,True,True,False,True,True
HAG,16.55,83.3,RẤT MẠNH,6,0,4311500.0,True,True,True,False,False,True,True,True,False
HTV,14.15,83.3,RẤT MẠNH,8,2,10500.0,True,True,True,True,True,True,False,True,True
MCM,27.95,83.3,RẤT MẠNH,7,1,28200.0,True,True,True,False,True,True,True,True,False
MVN,58.5,83.3,RẤT MẠNH,6,0,7400.0,True,True,True,True,False,True,True,False,False
NAF,49.95,83.3,RẤT MẠNH,6,0,578800.0,True,True,True,False,False,True,True,True,False
NDN,10.4,83.3,RẤT MẠNH,7,1,264300.0,True,True,False,True,False,True,True,True,True
PLO,4.0,83.3,RẤT MẠNH,7,1,2000.0,True,True,True,True,False,True,False,True,True
PMS,36.5,83.3,RẤT MẠNH,8,2,13114.0,True,True,True,False,True,True,True,True,True
SCG,67.7,83.3,RẤT MẠNH,6,0,19500.0,True,True,True,False,False,True,True,True,False
TCO,16.6,83.3,RẤT MẠNH,7,1,372100.0,True,True,True,True,True,True,False,True,False
VHM,164.0,83.3,RẤT MẠNH,8,2,7042400.0,True,True,True,True,True,True,False,True,True
VPI,61.5,83.3,RẤT MẠNH,7,1,10003100.0,True,True,True,False,False,True,True,True,True
ADP,23.25,77.8,RẤT MẠNH,8,3,5600.0,True,True,True,True,True,True,False,True,True
AMS,9.8,77.8,RẤT MẠNH,6,1,49800.0,True,True,True,False,True,True,True,False,False
ASP,7.96,77.8,RẤT MẠNH,8,3,494500.0,True,True,True,True,True,True,False,True,True
ATS,27.4,77.8,RẤT MẠNH,5,0,100.0,True,True,True,False,False,True,True,False,False
BCA,21.6,77.8,RẤT MẠNH,7,2,23700.0,True,True,True,False,True,True,True,False,True
CTX,5.5,77.8,RẤT MẠNH,6,1,51400.0,True,True,False,False,False,True,True,True,True
DNL,35.0,77.8,RẤT MẠNH,7,2,2200.0,True,True,True,True,True,True,False,True,False
DQC,11.2,77.8,RẤT MẠNH,6,1,48000.0,True,True,True,False,True,True,True,False,False
EFI,3.6,77.8,RẤT MẠNH,7,2,1800.0,True,True,True,True,True,True,False,True,False
FIR,5.9,77.8,RẤT MẠNH,8,3,630100.0,True,True,True,True,True,True,False,True,True
GEE,128.0,77.8,RẤT MẠNH,7,2,2413100.0,True,True,True,True,False,True,False,True,True
GEX,33.5,77.8,RẤT MẠNH,8,3,30870900.0,True,True,True,True,True,True,False,True,True
GIC,13.3,77.8,RẤT MẠNH,8,3,39200.0,True,True,True,True,True,True,False,True,True
GTD,162.2,77.8,RẤT MẠNH,7,2,14300.0,True,True,True,False,True,True,True,True,False
HOM,4.3,77.8,RẤT MẠNH,7,2,6100.0,True,True,True,True,True,False,True,True,False
HPG,27.85,77.8,RẤT MẠNH,5,0,20678200.0,True,True,False,False,False,True,True,True,False
HPW,23.7,77.8,RẤT MẠNH,5,0,100.0,True,False,True,True,False,True,True,False,False
ICG,19.3,77.8,RẤT MẠNH,6,1,11600.0,True,True,True,False,True,True,True,False,False
ICT,18.0,77.8,RẤT MẠNH,7,2,24700.0,True,False,True,True,True,True,True,False,True
JOS,1.4,77.8,RẤT MẠNH,6,1,46800.0,True,True,True,True,False,True,False,False,True
LGL,6.24,77.8,RẤT MẠNH,6,1,47300.0,True,True,True,False,True,True,True,False,False
LPT,7.9,77.8,RẤT MẠNH,7,2,11900.0,True,True,True,False,True,True,False,True,True
NAB,14.85,77.8,RẤT MẠNH,8,3,3412300.0,True,True,True,True,True,True,False,True,True
NAG,8.7,77.8,RẤT MẠNH,5,0,143700.0,True,True,True,False,False,True,True,False,False
NTH,58.5,77.8,RẤT MẠNH,5,0,100.0,True,False,True,True,False,True,True,False,False
PRE,24.9,77.8,RẤT MẠNH,7,2,13600.0,True,True,True,False,True,True,True,False,True
PSI,8.6,77.8,RẤT MẠNH,8,3,424300.0,True,True,True,True,True,True,False,True,True
QNS,47.4,77.8,RẤT MẠNH,8,3,388800.0,True,True,True,True,True,True,False,True,True
RTB,29.3,77.8,RẤT MẠNH,7,2,8400.0,True,True,True,False,True,True,True,False,True
SAV,15.3,77.8,RẤT MẠNH,6,1,4900.0,True,True,True,False,False,True,True,True,False
SBB,18.9,77.8,RẤT MẠNH,8,3,206200.0,True,True,True,True,True,True,False,True,True
TDM,57.4,77.8,RẤT MẠNH,8,3,12400.0,True,True,True,False,True,True,True,True,True
THD,33.0,77.8,RẤT MẠNH,7,2,29300.0,True,True,True,True,False,True,False,True,True
TOS,193.9,77.8,RẤT MẠNH,5,0,27800.0,True,True,True,False,False,True,False,True,False
TVB,7.6,77.8,RẤT MẠNH,7,2,60000.0,True,True,True,True,False,True,False,True,True
TVN,9.2,77.8,RẤT MẠNH,8,3,831300.0,True,True,True,True,True,True,False,True,True
TYA,18.5,77.8,RẤT MẠNH,5,0,1900.0,True,True,False,False,False,True,True,True,False
VBH,15.2,77.8,RẤT MẠNH,6,1,100.0,True,True,True,False,True,True,True,False,False
VDG,29.9,77.8,RẤT MẠNH,6,1,300.0,True,True,True,True,True,True,False,False,False
VGP,25.6,77.8,RẤT MẠNH,6,1,11800.0,True,True,True,True,False,True,False,True,False
VIC,226.0,77.8,RẤT MẠNH,6,1,3703600.0,True,True,True,False,True,True,False,True,False
VNC,36.2,77.8,RẤT MẠNH,5,0,500.0,True,True,False,False,False,True,True,True,False
VTC,12.6,77.8,RẤT MẠNH,6,1,13500.0,True,False,True,True,False,True,True,False,True
WCS,293.0,77.8,RẤT MẠNH,7,2,1500.0,True,True,True,True,False,False,True,True,True
ABW,10.7,72.2,RẤT MẠNH,5,1,76300.0,True,True,True,True,False,True,False,False,False
